"Predator","Year","Predator.no","Prey","Prey.no","eatenW"
"Habour porpoise",1993,6,"N.sandeel",14,11855.0089112249
"Habour porpoise",1994,6,"N.sandeel",14,17667.1884178272
"Habour porpoise",1995,6,"N.sandeel",14,15366.1056188771
"Habour porpoise",1996,6,"N.sandeel",14,16477.7017458559
"Habour porpoise",1997,6,"N.sandeel",14,21188.4203817175
"Habour porpoise",1998,6,"N.sandeel",14,10782.3539215782
"Habour porpoise",1999,6,"N.sandeel",14,17755.9645665932
"Habour porpoise",2000,6,"N.sandeel",14,13162.3763672866
"Habour porpoise",2001,6,"N.sandeel",14,9689.51986290932
"Habour porpoise",2002,6,"N.sandeel",14,6520.36830123502
"Habour porpoise",2003,6,"N.sandeel",14,4819.7427933175
"Habour porpoise",2004,6,"N.sandeel",14,4100.44380063056
"Habour porpoise",2005,6,"N.sandeel",14,3137.67457305943
"Habour porpoise",2006,6,"N.sandeel",14,6918.59283307835
"Habour porpoise",2007,6,"N.sandeel",14,9503.9898198568
"Habour porpoise",2008,6,"N.sandeel",14,9812.13570951957
"Habour porpoise",2009,6,"N.sandeel",14,13833.7796916349
"Habour porpoise",2010,6,"N.sandeel",14,13590.2445501442
"Habour porpoise",2011,6,"N.sandeel",14,8252.70617623895
"Habour porpoise",2012,6,"N.sandeel",14,9092.89140988343
"Habour porpoise",2013,6,"N.sandeel",14,11855.7482892814
"Habour porpoise",2014,6,"N.sandeel",14,11000.989436254
"Habour porpoise",2015,6,"N.sandeel",14,13220.7551475035
"Habour porpoise",2016,6,"N.sandeel",14,9085.75794142681
"Habour porpoise",2017,6,"N.sandeel",14,24532.5644105761
"Habour porpoise",2018,6,"N.sandeel",14,15446.6165511049
"Habour porpoise",2019,6,"N.sandeel",14,29593.1300108596
"Cod",1974,8,"N.sandeel",14,48451.0230205929
"Cod",1975,8,"N.sandeel",14,33633.7159436137
"Cod",1976,8,"N.sandeel",14,34687.7668677617
"Cod",1977,8,"N.sandeel",14,44983.6698462252
"Cod",1978,8,"N.sandeel",14,37125.0659640131
"Cod",1979,8,"N.sandeel",14,57642.9147359067
"Cod",1980,8,"N.sandeel",14,79924.0977239253
"Cod",1981,8,"N.sandeel",14,57074.4048048633
"Cod",1982,8,"N.sandeel",14,52786.5058837646
"Cod",1983,8,"N.sandeel",14,45143.6104696097
"Cod",1984,8,"N.sandeel",14,66330.3636296756
"Cod",1985,8,"N.sandeel",14,65339.3022845757
"Cod",1986,8,"N.sandeel",14,64648.6985921876
"Cod",1987,8,"N.sandeel",14,62820.0139279232
"Cod",1988,8,"N.sandeel",14,43769.6815752198
"Cod",1989,8,"N.sandeel",14,39433.8995637339
"Cod",1990,8,"N.sandeel",14,25646.8234153676
"Cod",1991,8,"N.sandeel",14,23524.3432501209
"Cod",1992,8,"N.sandeel",14,36908.5454373827
"Cod",1993,8,"N.sandeel",14,39575.1201827325
"Cod",1994,8,"N.sandeel",14,50534.8624340837
"Cod",1995,8,"N.sandeel",14,48017.7956217443
"Cod",1996,8,"N.sandeel",14,57676.4401757666
"Cod",1997,8,"N.sandeel",14,68281.0664245815
"Cod",1998,8,"N.sandeel",14,31353.0997845665
"Cod",1999,8,"N.sandeel",14,22791.7746586535
"Cod",2000,8,"N.sandeel",14,20338.4236894606
"Cod",2001,8,"N.sandeel",14,16185.9582809533
"Cod",2002,8,"N.sandeel",14,8438.93232312491
"Cod",2003,8,"N.sandeel",14,5306.50526580049
"Cod",2004,8,"N.sandeel",14,4444.70246920198
"Cod",2005,8,"N.sandeel",14,4321.20697657752
"Cod",2006,8,"N.sandeel",14,8337.33307210268
"Cod",2007,8,"N.sandeel",14,11633.856093675
"Cod",2008,8,"N.sandeel",14,9951.27494922684
"Cod",2009,8,"N.sandeel",14,12457.0809358787
"Cod",2010,8,"N.sandeel",14,14362.4184721629
"Cod",2011,8,"N.sandeel",14,9337.70933871543
"Cod",2012,8,"N.sandeel",14,9765.26881573283
"Cod",2013,8,"N.sandeel",14,15122.0449187045
"Cod",2014,8,"N.sandeel",14,14783.3554118024
"Cod",2015,8,"N.sandeel",14,17292.6948189645
"Cod",2016,8,"N.sandeel",14,14944.5818059911
"Cod",2017,8,"N.sandeel",14,31160.8988875
"Cod",2018,8,"N.sandeel",14,15930.7657908114
"Cod",2019,8,"N.sandeel",14,21314.2388319543
"Whiting",1974,9,"N.sandeel",14,90532.4195668814
"Whiting",1975,9,"N.sandeel",14,54303.9213508479
"Whiting",1976,9,"N.sandeel",14,72985.5822714434
"Whiting",1977,9,"N.sandeel",14,69555.5261536181
"Whiting",1978,9,"N.sandeel",14,54552.931304995
"Whiting",1979,9,"N.sandeel",14,114509.699101137
"Whiting",1980,9,"N.sandeel",14,128410.940917858
"Whiting",1981,9,"N.sandeel",14,103158.772976158
"Whiting",1982,9,"N.sandeel",14,75239.8537573053
"Whiting",1983,9,"N.sandeel",14,66822.6812085355
"Whiting",1984,9,"N.sandeel",14,60883.2773789832
"Whiting",1985,9,"N.sandeel",14,83582.9952627802
"Whiting",1986,9,"N.sandeel",14,126793.127281921
"Whiting",1987,9,"N.sandeel",14,104863.693988759
"Whiting",1988,9,"N.sandeel",14,124975.847110466
"Whiting",1989,9,"N.sandeel",14,111214.689435229
"Whiting",1990,9,"N.sandeel",14,68598.9105400048
"Whiting",1991,9,"N.sandeel",14,72638.1869873655
"Whiting",1992,9,"N.sandeel",14,67707.9281955993
"Whiting",1993,9,"N.sandeel",14,96541.9468451561
"Whiting",1994,9,"N.sandeel",14,97699.021591153
"Whiting",1995,9,"N.sandeel",14,84667.387665525
"Whiting",1996,9,"N.sandeel",14,106744.824268313
"Whiting",1997,9,"N.sandeel",14,94949.7407134523
"Whiting",1998,9,"N.sandeel",14,58579.8925901945
"Whiting",1999,9,"N.sandeel",14,57008.1732203152
"Whiting",2000,9,"N.sandeel",14,81390.7600007731
"Whiting",2001,9,"N.sandeel",14,67841.3183210759
"Whiting",2002,9,"N.sandeel",14,35336.7251943632
"Whiting",2003,9,"N.sandeel",14,24768.7988285572
"Whiting",2004,9,"N.sandeel",14,16791.2393705876
"Whiting",2005,9,"N.sandeel",14,17280.7082216296
"Whiting",2006,9,"N.sandeel",14,26272.8839100202
"Whiting",2007,9,"N.sandeel",14,31788.4314133431
"Whiting",2008,9,"N.sandeel",14,29365.9010108291
"Whiting",2009,9,"N.sandeel",14,35889.7406987936
"Whiting",2010,9,"N.sandeel",14,42010.391084391
"Whiting",2011,9,"N.sandeel",14,32753.0358562154
"Whiting",2012,9,"N.sandeel",14,30651.9256601216
"Whiting",2013,9,"N.sandeel",14,35674.9650544623
"Whiting",2014,9,"N.sandeel",14,36851.0104718446
"Whiting",2015,9,"N.sandeel",14,41510.7183801207
"Whiting",2016,9,"N.sandeel",14,69715.1758017586
"Whiting",2017,9,"N.sandeel",14,106832.746552777
"Whiting",2018,9,"N.sandeel",14,73851.9885303735
"Whiting",2019,9,"N.sandeel",14,75836.9315049646
"Haddock",1974,10,"N.sandeel",14,456373.083837597
"Haddock",1975,10,"N.sandeel",14,355863.109170138
"Haddock",1976,10,"N.sandeel",14,225927.690354699
"Haddock",1977,10,"N.sandeel",14,121317.090288577
"Haddock",1978,10,"N.sandeel",14,136056.927722564
"Haddock",1979,10,"N.sandeel",14,369358.250761054
"Haddock",1980,10,"N.sandeel",14,452072.419641571
"Haddock",1981,10,"N.sandeel",14,343968.10265092
"Haddock",1982,10,"N.sandeel",14,268971.222534477
"Haddock",1983,10,"N.sandeel",14,246216.317743636
"Haddock",1984,10,"N.sandeel",14,280880.769224463
"Haddock",1985,10,"N.sandeel",14,252419.989065987
"Haddock",1986,10,"N.sandeel",14,260619.325678232
"Haddock",1987,10,"N.sandeel",14,253680.854389189
"Haddock",1988,10,"N.sandeel",14,149517.888657737
"Haddock",1989,10,"N.sandeel",14,67749.0420549204
"Haddock",1990,10,"N.sandeel",14,61716.5849636874
"Haddock",1991,10,"N.sandeel",14,93190.0826429345
"Haddock",1992,10,"N.sandeel",14,157595.359120838
"Haddock",1993,10,"N.sandeel",14,233458.1385433
"Haddock",1994,10,"N.sandeel",14,294818.56760973
"Haddock",1995,10,"N.sandeel",14,342208.094022475
"Haddock",1996,10,"N.sandeel",14,328608.920617823
"Haddock",1997,10,"N.sandeel",14,235546.41793175
"Haddock",1998,10,"N.sandeel",14,117516.694538422
"Haddock",1999,10,"N.sandeel",14,78200.2891043347
"Haddock",2000,10,"N.sandeel",14,383259.45305943
"Haddock",2001,10,"N.sandeel",14,315361.174120296
"Haddock",2002,10,"N.sandeel",14,127535.524835057
"Haddock",2003,10,"N.sandeel",14,62603.3772459637
"Haddock",2004,10,"N.sandeel",14,33445.2818005656
"Haddock",2005,10,"N.sandeel",14,47447.1096595364
"Haddock",2006,10,"N.sandeel",14,85794.0249885536
"Haddock",2007,10,"N.sandeel",14,85547.9112253403
"Haddock",2008,10,"N.sandeel",14,59294.2336056749
"Haddock",2009,10,"N.sandeel",14,93308.2218106608
"Haddock",2010,10,"N.sandeel",14,110471.873751658
"Haddock",2011,10,"N.sandeel",14,62904.4542592005
"Haddock",2012,10,"N.sandeel",14,53084.5804025017
"Haddock",2013,10,"N.sandeel",14,49568.6395319638
"Haddock",2014,10,"N.sandeel",14,55512.0468369532
"Haddock",2015,10,"N.sandeel",14,72283.0858114469
"Haddock",2016,10,"N.sandeel",14,86351.0626757007
"Haddock",2017,10,"N.sandeel",14,170553.052780505
"Haddock",2018,10,"N.sandeel",14,87125.4790761032
"Haddock",2019,10,"N.sandeel",14,219063.893423916
"Saithe",1974,11,"N.sandeel",14,152933.424964033
"Saithe",1975,11,"N.sandeel",14,92649.5219393737
"Saithe",1976,11,"N.sandeel",14,84652.1067153813
"Saithe",1977,11,"N.sandeel",14,74881.1364342514
"Saithe",1978,11,"N.sandeel",14,64655.8446636223
"Saithe",1979,11,"N.sandeel",14,89377.4155471409
"Saithe",1980,11,"N.sandeel",14,93012.5407525438
"Saithe",1981,11,"N.sandeel",14,114246.986246046
"Saithe",1982,11,"N.sandeel",14,104820.888068206
"Saithe",1983,11,"N.sandeel",14,99665.2466335233
"Saithe",1984,11,"N.sandeel",14,105856.111758671
"Saithe",1985,11,"N.sandeel",14,159487.916804712
"Saithe",1986,11,"N.sandeel",14,165150.914419522
"Saithe",1987,11,"N.sandeel",14,137749.185573407
"Saithe",1988,11,"N.sandeel",14,116156.533772342
"Saithe",1989,11,"N.sandeel",14,88552.7474568561
"Saithe",1990,11,"N.sandeel",14,66479.1409787989
"Saithe",1991,11,"N.sandeel",14,69905.494408726
"Saithe",1992,11,"N.sandeel",14,97009.3243455065
"Saithe",1993,11,"N.sandeel",14,149221.401679231
"Saithe",1994,11,"N.sandeel",14,171629.168400909
"Saithe",1995,11,"N.sandeel",14,194131.55008303
"Saithe",1996,11,"N.sandeel",14,227640.54469929
"Saithe",1997,11,"N.sandeel",14,261230.641468617
"Saithe",1998,11,"N.sandeel",14,141920.643196886
"Saithe",1999,11,"N.sandeel",14,156968.976364106
"Saithe",2000,11,"N.sandeel",14,125754.385623547
"Saithe",2001,11,"N.sandeel",14,140394.718678417
"Saithe",2002,11,"N.sandeel",14,111474.25816828
"Saithe",2003,11,"N.sandeel",14,77282.6608152195
"Saithe",2004,11,"N.sandeel",14,79227.6572520717
"Saithe",2005,11,"N.sandeel",14,63128.5536011714
"Saithe",2006,11,"N.sandeel",14,91670.8322987344
"Saithe",2007,11,"N.sandeel",14,123068.029852836
"Saithe",2008,11,"N.sandeel",14,101100.791021611
"Saithe",2009,11,"N.sandeel",14,109743.640134149
"Saithe",2010,11,"N.sandeel",14,125860.526964591
"Saithe",2011,11,"N.sandeel",14,76703.2787767591
"Saithe",2012,11,"N.sandeel",14,84861.9506825883
"Saithe",2013,11,"N.sandeel",14,114493.841498402
"Saithe",2014,11,"N.sandeel",14,105892.468806641
"Saithe",2015,11,"N.sandeel",14,111252.950431957
"Saithe",2016,11,"N.sandeel",14,111072.661280838
"Saithe",2017,11,"N.sandeel",14,252436.30563875
"Saithe",2018,11,"N.sandeel",14,161807.994698935
"Saithe",2019,11,"N.sandeel",14,218074.286941023
"Mackerel",1974,12,"N.sandeel",14,106606.62819279
"Mackerel",1975,12,"N.sandeel",14,55830.3243287369
"Mackerel",1976,12,"N.sandeel",14,53023.5108543665
"Mackerel",1977,12,"N.sandeel",14,41267.5655513541
"Mackerel",1978,12,"N.sandeel",14,26150.1942077616
"Mackerel",1979,12,"N.sandeel",14,61551.5747100866
"Mackerel",1980,12,"N.sandeel",14,47777.2156583439
"Mackerel",1981,12,"N.sandeel",14,40077.724167899
"Mackerel",1982,12,"N.sandeel",14,44041.232151336
"Mackerel",1983,12,"N.sandeel",14,41684.2612100607
"Mackerel",1984,12,"N.sandeel",14,38617.1151261904
"Mackerel",1985,12,"N.sandeel",14,73877.072139692
"Mackerel",1986,12,"N.sandeel",14,72492.8396612108
"Mackerel",1987,12,"N.sandeel",14,55310.9681438706
"Mackerel",1988,12,"N.sandeel",14,111768.228990381
"Mackerel",1989,12,"N.sandeel",14,53208.537122539
"Mackerel",1990,12,"N.sandeel",14,58193.7252893224
"Mackerel",1991,12,"N.sandeel",14,73985.4535591423
"Mackerel",1992,12,"N.sandeel",14,82140.6437107306
"Mackerel",1993,12,"N.sandeel",14,98275.5774910491
"Mackerel",1994,12,"N.sandeel",14,95608.7440622099
"Mackerel",1995,12,"N.sandeel",14,88266.8753211968
"Mackerel",1996,12,"N.sandeel",14,125559.777337016
"Mackerel",1997,12,"N.sandeel",14,124243.06240296
"Mackerel",1998,12,"N.sandeel",14,32272.4542033185
"Mackerel",1999,12,"N.sandeel",14,76261.0472596668
"Mackerel",2000,12,"N.sandeel",14,59320.129793325
"Mackerel",2001,12,"N.sandeel",14,43574.0309219418
"Mackerel",2002,12,"N.sandeel",14,13489.5051489778
"Mackerel",2003,12,"N.sandeel",14,26779.5475646938
"Mackerel",2004,12,"N.sandeel",14,18111.819030255
"Mackerel",2005,12,"N.sandeel",14,16532.4261744354
"Mackerel",2006,12,"N.sandeel",14,37835.0880387393
"Mackerel",2007,12,"N.sandeel",14,40122.7964194532
"Mackerel",2008,12,"N.sandeel",14,35575.4609931258
"Mackerel",2009,12,"N.sandeel",14,76512.5600184209
"Mackerel",2010,12,"N.sandeel",14,37268.0225449803
"Mackerel",2011,12,"N.sandeel",14,11491.0963114504
"Mackerel",2012,12,"N.sandeel",14,61118.1402338988
"Mackerel",2013,12,"N.sandeel",14,39380.117206233
"Mackerel",2014,12,"N.sandeel",14,39414.3708850501
"Mackerel",2015,12,"N.sandeel",14,9769.63506430414
"Mackerel",2016,12,"N.sandeel",14,88649.0173900063
"Mackerel",2017,12,"N.sandeel",14,37087.1165762489
"Mackerel",2018,12,"N.sandeel",14,48370.1704564862
"Mackerel",2019,12,"N.sandeel",14,88423.0825780063
"Sea birds",1974,1,"S.sandeel",15,48688.8412339126
"Sea birds",1975,1,"S.sandeel",15,62778.5160478726
"Sea birds",1976,1,"S.sandeel",15,58862.372198478
"Sea birds",1977,1,"S.sandeel",15,76630.5338225898
"Sea birds",1978,1,"S.sandeel",15,100326.62464885
"Sea birds",1979,1,"S.sandeel",15,76617.0408838312
"Sea birds",1980,1,"S.sandeel",15,75284.9683844349
"Sea birds",1981,1,"S.sandeel",15,97601.5427798947
"Sea birds",1982,1,"S.sandeel",15,113525.061945716
"Sea birds",1983,1,"S.sandeel",15,88554.4351783083
"Sea birds",1984,1,"S.sandeel",15,122929.076303026
"Sea birds",1985,1,"S.sandeel",15,107049.250592028
"Sea birds",1986,1,"S.sandeel",15,136407.805977761
"Sea birds",1987,1,"S.sandeel",15,123134.201105685
"Sea birds",1988,1,"S.sandeel",15,91403.1527805926
"Sea birds",1989,1,"S.sandeel",15,114931.271709018
"Sea birds",1990,1,"S.sandeel",15,97411.3161023013
"Sea birds",1991,1,"S.sandeel",15,110344.900018981
"Sea birds",1992,1,"S.sandeel",15,129848.240520771
"Sea birds",1993,1,"S.sandeel",15,89674.7048194232
"Sea birds",1994,1,"S.sandeel",15,93931.5318713868
"Sea birds",1995,1,"S.sandeel",15,133921.815527792
"Sea birds",1996,1,"S.sandeel",15,117780.556988201
"Sea birds",1997,1,"S.sandeel",15,146874.683706212
"Sea birds",1998,1,"S.sandeel",15,133178.092245968
"Sea birds",1999,1,"S.sandeel",15,83122.5078973386
"Sea birds",2000,1,"S.sandeel",15,90979.3089278954
"Sea birds",2001,1,"S.sandeel",15,101178.52828072
"Sea birds",2002,1,"S.sandeel",15,130371.69998974
"Sea birds",2003,1,"S.sandeel",15,79707.889717294
"Sea birds",2004,1,"S.sandeel",15,63345.2379537464
"Sea birds",2005,1,"S.sandeel",15,66027.0322782814
"Sea birds",2006,1,"S.sandeel",15,84868.1440946778
"Sea birds",2007,1,"S.sandeel",15,90070.8543227267
"Sea birds",2008,1,"S.sandeel",15,100287.656567354
"Sea birds",2009,1,"S.sandeel",15,80774.098393939
"Sea birds",2010,1,"S.sandeel",15,144292.41350032
"Sea birds",2011,1,"S.sandeel",15,115487.424661302
"Sea birds",2012,1,"S.sandeel",15,100292.278887731
"Sea birds",2013,1,"S.sandeel",15,66097.3475589947
"Sea birds",2014,1,"S.sandeel",15,39878.537414801
"Sea birds",2015,1,"S.sandeel",15,54144.8767147694
"Sea birds",2016,1,"S.sandeel",15,72967.0003823663
"Sea birds",2017,1,"S.sandeel",15,68188.8606683345
"Sea birds",2018,1,"S.sandeel",15,39453.1939777667
"Sea birds",2019,1,"S.sandeel",15,41161.5783067103
"A.radiata",1974,2,"S.sandeel",15,2955.20939512224
"A.radiata",1975,2,"S.sandeel",15,4243.3483932609
"A.radiata",1976,2,"S.sandeel",15,2723.94355878477
"A.radiata",1977,2,"S.sandeel",15,6024.54703546904
"A.radiata",1978,2,"S.sandeel",15,7375.63429838655
"A.radiata",1979,2,"S.sandeel",15,4038.88527244956
"A.radiata",1980,2,"S.sandeel",15,4449.03104115014
"A.radiata",1981,2,"S.sandeel",15,5321.8649561281
"A.radiata",1982,2,"S.sandeel",15,5341.42377489748
"A.radiata",1983,2,"S.sandeel",15,9505.76077946283
"A.radiata",1984,2,"S.sandeel",15,21210.1128532981
"A.radiata",1985,2,"S.sandeel",15,12106.3701033303
"A.radiata",1986,2,"S.sandeel",15,26265.3812975014
"A.radiata",1987,2,"S.sandeel",15,26487.9992970507
"A.radiata",1988,2,"S.sandeel",15,9641.59654455359
"A.radiata",1989,2,"S.sandeel",15,22945.441587058
"A.radiata",1990,2,"S.sandeel",15,21537.4206844821
"A.radiata",1991,2,"S.sandeel",15,25330.722890989
"A.radiata",1992,2,"S.sandeel",15,26529.8764557338
"A.radiata",1993,2,"S.sandeel",15,23994.3591414843
"A.radiata",1994,2,"S.sandeel",15,23501.3597579212
"A.radiata",1995,2,"S.sandeel",15,28177.138134528
"A.radiata",1996,2,"S.sandeel",15,26190.1913583617
"A.radiata",1997,2,"S.sandeel",15,38855.8698017197
"A.radiata",1998,2,"S.sandeel",15,18374.2490251153
"A.radiata",1999,2,"S.sandeel",15,14121.5648241076
"A.radiata",2000,2,"S.sandeel",15,24892.4370159176
"A.radiata",2001,2,"S.sandeel",15,23212.0867228389
"A.radiata",2002,2,"S.sandeel",15,22101.5320236981
"A.radiata",2003,2,"S.sandeel",15,12419.2049076358
"A.radiata",2004,2,"S.sandeel",15,8760.2060719988
"A.radiata",2005,2,"S.sandeel",15,10159.6945396703
"A.radiata",2006,2,"S.sandeel",15,8230.09042878948
"A.radiata",2007,2,"S.sandeel",15,17181.1266212615
"A.radiata",2008,2,"S.sandeel",15,11444.7784380696
"A.radiata",2009,2,"S.sandeel",15,13431.9256246364
"A.radiata",2010,2,"S.sandeel",15,13035.7738885089
"A.radiata",2011,2,"S.sandeel",15,9069.96706577261
"A.radiata",2012,2,"S.sandeel",15,4924.61777220198
"A.radiata",2013,2,"S.sandeel",15,3049.56178473507
"A.radiata",2014,2,"S.sandeel",15,4203.28511619034
"A.radiata",2015,2,"S.sandeel",15,6082.73925814937
"A.radiata",2016,2,"S.sandeel",15,5372.20977719517
"A.radiata",2017,2,"S.sandeel",15,4384.22643033672
"A.radiata",2018,2,"S.sandeel",15,1848.26784437442
"A.radiata",2019,2,"S.sandeel",15,1932.21327595366
"Grey gurnard",1974,3,"S.sandeel",15,40336.6545359973
"Grey gurnard",1975,3,"S.sandeel",15,36863.428432103
"Grey gurnard",1976,3,"S.sandeel",15,44528.3299043019
"Grey gurnard",1977,3,"S.sandeel",15,11031.0060094164
"Grey gurnard",1978,3,"S.sandeel",15,118875.913525275
"Grey gurnard",1979,3,"S.sandeel",15,2322.11087135488
"Grey gurnard",1980,3,"S.sandeel",15,6761.05958940886
"Grey gurnard",1981,3,"S.sandeel",15,161258.981897389
"Grey gurnard",1982,3,"S.sandeel",15,57665.0833620604
"Grey gurnard",1983,3,"S.sandeel",15,29848.0344496082
"Grey gurnard",1984,3,"S.sandeel",15,107642.251357645
"Grey gurnard",1985,3,"S.sandeel",15,20766.4535295618
"Grey gurnard",1986,3,"S.sandeel",15,59344.0784616502
"Grey gurnard",1987,3,"S.sandeel",15,18599.8396460224
"Grey gurnard",1988,3,"S.sandeel",15,12331.2131573922
"Grey gurnard",1989,3,"S.sandeel",15,29553.0467335605
"Grey gurnard",1990,3,"S.sandeel",15,44158.5952502598
"Grey gurnard",1991,3,"S.sandeel",15,44483.3562454737
"Grey gurnard",1992,3,"S.sandeel",15,45724.7383261338
"Grey gurnard",1993,3,"S.sandeel",15,57696.8567417972
"Grey gurnard",1994,3,"S.sandeel",15,118482.904340984
"Grey gurnard",1995,3,"S.sandeel",15,114845.173797322
"Grey gurnard",1996,3,"S.sandeel",15,135976.693148403
"Grey gurnard",1997,3,"S.sandeel",15,204444.791691825
"Grey gurnard",1998,3,"S.sandeel",15,147641.680368631
"Grey gurnard",1999,3,"S.sandeel",15,185837.373476178
"Grey gurnard",2000,3,"S.sandeel",15,159956.620504741
"Grey gurnard",2001,3,"S.sandeel",15,177545.537129555
"Grey gurnard",2002,3,"S.sandeel",15,176822.078658263
"Grey gurnard",2003,3,"S.sandeel",15,116616.07869881
"Grey gurnard",2004,3,"S.sandeel",15,85889.8575167778
"Grey gurnard",2005,3,"S.sandeel",15,116306.674900069
"Grey gurnard",2006,3,"S.sandeel",15,93163.8869731665
"Grey gurnard",2007,3,"S.sandeel",15,188519.146649389
"Grey gurnard",2008,3,"S.sandeel",15,143952.187784889
"Grey gurnard",2009,3,"S.sandeel",15,183950.605380456
"Grey gurnard",2010,3,"S.sandeel",15,317788.415584584
"Grey gurnard",2011,3,"S.sandeel",15,182706.606865308
"Grey gurnard",2012,3,"S.sandeel",15,150570.494574026
"Grey gurnard",2013,3,"S.sandeel",15,104934.410438978
"Grey gurnard",2014,3,"S.sandeel",15,136378.506505175
"Grey gurnard",2015,3,"S.sandeel",15,123331.561261063
"Grey gurnard",2016,3,"S.sandeel",15,123723.52810225
"Grey gurnard",2017,3,"S.sandeel",15,157694.815050786
"Grey gurnard",2018,3,"S.sandeel",15,63384.3753555222
"Grey gurnard",2019,3,"S.sandeel",15,71743.8890285906
"Habour porpoise",1974,6,"S.sandeel",15,4588.25337358214
"Habour porpoise",1975,6,"S.sandeel",15,5500.08777384392
"Habour porpoise",1976,6,"S.sandeel",15,4007.8800734294
"Habour porpoise",1977,6,"S.sandeel",15,4362.15104019175
"Habour porpoise",1978,6,"S.sandeel",15,6021.70486493145
"Habour porpoise",1979,6,"S.sandeel",15,5125.00029057617
"Habour porpoise",1980,6,"S.sandeel",15,4466.52698567548
"Habour porpoise",1981,6,"S.sandeel",15,4092.0930291671
"Habour porpoise",1982,6,"S.sandeel",15,6061.16928010969
"Habour porpoise",1983,6,"S.sandeel",15,3658.88128643919
"Habour porpoise",1984,6,"S.sandeel",15,6074.36776028836
