Year Quarter Area Predator.no Predator.age Prey.no Prey.age Part.M2
2052 1 1 1 6 3 3 0.0175741
2052 1 1 1 6 3 4 0.0167233
2052 1 1 1 6 3 5 0.0159389
2052 1 1 1 6 3 6 0.0150983
2052 1 1 1 6 3 7 0.0153308
2052 1 1 1 7 2 1 0.0380121
2052 1 1 1 7 2 2 0.0203016
2052 1 1 1 7 2 3 0.0162933
2052 1 1 1 7 2 4 0.0123063
2052 1 1 1 7 2 5 0.01136
2052 1 1 1 7 2 6 0.0103499
2052 1 1 1 7 2 7 0.010045
2052 1 1 1 7 2 8 0.00715656
2052 1 1 1 7 3 1 0.0185002
2052 1 1 1 7 3 2 0.0134067
2052 1 1 1 7 3 3 0.0120967
2052 1 1 1 7 3 4 0.0116301
2052 1 1 1 7 3 5 0.0111925
2052 1 1 1 7 3 6 0.0107154
2052 1 1 1 7 3 7 0.0108482
2052 1 1 1 8 2 1 0.0550801
2052 1 1 1 8 2 2 0.0346022
2052 1 1 1 8 2 3 0.0289504
2052 1 1 1 8 2 4 0.0229301
2052 1 1 1 8 2 5 0.0214363
2052 1 1 1 8 2 6 0.0198114
2052 1 1 1 8 2 7 0.0193144
2052 1 1 1 8 2 8 0.0144421
2052 1 1 1 8 3 1 0.0246101
2052 1 1 1 8 3 2 0.0203352
2052 1 1 1 8 3 3 0.0188843
2052 1 1 1 8 3 4 0.0183428
2052 1 1 1 8 3 5 0.0178234
2052 1 1 1 8 3 6 0.017245
2052 1 1 1 8 3 7 0.0174073
2052 1 1 1 9 2 1 0.00903668
2052 1 1 1 9 2 2 0.0070337
2052 1 1 1 9 2 3 0.00621711
2052 1 1 1 9 2 4 0.00524295
2052 1 1 1 9 2 5 0.0049839
2052 1 1 1 9 2 6 0.00469385
2052 1 1 1 9 2 7 0.00460336
2052 1 1 1 9 2 8 0.00366888
2052 1 1 1 9 3 1 0.00360668
2052 1 1 1 9 3 2 0.00354381
2052 1 1 1 9 3 3 0.0034185
2052 1 1 1 9 3 4 0.00336564
2052 1 1 1 9 3 5 0.00331221
2052 1 1 1 9 3 6 0.00324974
2052 1 1 1 9 3 7 0.00326758
2052 1 1 1 10 2 1 0.000297107
2052 1 1 1 10 2 2 0.000277513
2052 1 1 1 10 2 3 0.000257032
2052 1 1 1 10 2 4 0.000228639
2052 1 1 1 10 2 5 0.000220452
2052 1 1 1 10 2 6 0.000210983
2052 1 1 1 10 2 7 0.000207964
2052 1 1 1 10 2 8 0.000174996
2052 1 1 1 10 3 1 0.00010772
2052 1 1 1 10 3 2 0.000122653
2052 1 1 1 10 3 3 0.000122206
2052 1 1 1 10 3 4 0.000121708
2052 1 1 1 10 3 5 0.000121079
2052 1 1 1 10 3 6 0.000120214
2052 1 1 1 10 3 7 0.000120474
2052 2 1 1 2 3 1 0.00146732
2052 2 1 1 3 2 1 0.000959846
2052 2 1 1 3 3 1 0.00538289
2052 2 1 1 3 3 2 0.00226215
2052 2 1 1 3 3 3 0.00185665
2052 2 1 1 3 3 4 0.00164428
2052 2 1 1 3 3 5 0.00159689
2052 2 1 1 3 3 7 0.00140701
2052 2 1 1 4 2 1 0.00376411
2052 2 1 1 4 2 2 0.00171675
2052 2 1 1 4 2 3 0.00190963
2052 2 1 1 4 2 4 0.0010453
2052 2 1 1 4 2 5 0.00111524
2052 2 1 1 4 3 1 0.0160541
2052 2 1 1 4 3 2 0.00813186
2052 2 1 1 4 3 3 0.00693352
2052 2 1 1 4 3 4 0.00628203
2052 2 1 1 4 3 5 0.00613413
2052 2 1 1 4 3 6 0.00506962
2052 2 1 1 4 3 7 0.00553141
2052 2 1 1 5 2 1 0.00458637
2052 2 1 1 5 2 2 0.00237867
2052 2 1 1 5 2 3 0.00260312
2052 2 1 1 5 2 4 0.00155697
2052 2 1 1 5 2 5 0.00164606
2052 2 1 1 5 2 6 0.00119474
2052 2 1 1 5 2 7 0.00092486
2052 2 1 1 5 2 8 0.000760203
2052 2 1 1 5 3 1 0.0157087
2052 2 1 1 5 3 2 0.00924096
2052 2 1 1 5 3 3 0.00812353
2052 2 1 1 5 3 4 0.00749589
2052 2 1 1 5 3 5 0.00735126
2052 2 1 1 5 3 6 0.00628474
2052 2 1 1 5 3 7 0.00675312
2052 2 1 1 6 2 1 0.00968714
2052 2 1 1 6 2 2 0.00557858
2052 2 1 1 6 2 3 0.00602439
2052 2 1 1 6 2 4 0.00387306
2052 2 1 1 6 2 5 0.00406434
2052 2 1 1 6 2 6 0.0030757
2052 2 1 1 6 2 7 0.00245748
2052 2 1 1 6 2 8 0.00206766
2052 2 1 1 6 3 1 0.0277517
2052 2 1 1 6 3 2 0.018441
2052 2 1 1 6 3 3 0.0166194
2052 2 1 1 6 3 4 0.0155651
2052 2 1 1 6 3 5 0.0153189
2052 2 1 1 6 3 6 0.0134626
2052 2 1 1 6 3 7 0.0142868
2052 2 1 1 7 2 1 0.00661498
2052 2 1 1 7 2 2 0.00418984
2052 2 1 1 7 2 3 0.00447034
2052 2 1 1 7 2 4 0.00306897
2052 2 1 1 7 2 5 0.00319884
2052 2 1 1 7 2 6 0.00251437
2052 2 1 1 7 2 7 0.00206763
2052 2 1 1 7 2 8 0.00177696
2052 2 1 1 7 3 1 0.0161094
2052 2 1 1 7 3 2 0.011959
2052 2 1 1 7 3 3 0.0110242
2052 2 1 1 7 3 4 0.0104655
2052 2 1 1 7 3 5 0.0103331
2052 2 1 1 7 3 6 0.00931149
2052 2 1 1 7 3 7 0.00977027
2052 2 1 1 8 2 1 0.0110742
2052 2 1 1 8 2 2 0.00771157
2052 2 1 1 8 2 3 0.00812947
2052 2 1 1 8 2 4 0.00595801
2052 2 1 1 8 2 5 0.00616848
2052 2 1 1 8 2 6 0.00503532
2052 2 1 1 8 2 7 0.00426101
2052 2 1 1 8 2 8 0.00374018
2052 2 1 1 8 3 1 0.0229416
2052 2 1 1 8 3 2 0.0190173
2052 2 1 1 8 3 3 0.0179301
2052 2 1 1 8 3 4 0.0172522
2052 2 1 1 8 3 5 0.0170886
2052 2 1 1 8 3 6 0.0157884
2052 2 1 1 8 3 7 0.0163805
2052 2 1 1 9 2 1 0.00224093
2052 2 1 1 9 2 2 0.00176594
2052 2 1 1 9 2 3 0.00183264
2052 2 1 1 9 2 4 0.00146272
2052 2 1 1 9 2 5 0.00150115
2052 2 1 1 9 2 6 0.00128733
2052 2 1 1 9 2 7 0.00113087
2052 2 1 1 9 2 8 0.00102039
2052 2 1 1 9 3 1 0.0037591
2052 2 1 1 9 3 2 0.00359858
2052 2 1 1 9 3 3 0.00349403
2052 2 1 1 9 3 4 0.00342154
2052 2 1 1 9 3 5 0.00340328
2052 2 1 1 9 3 6 0.00324846
2052 2 1 1 9 3 7 0.00332104
2052 2 1 1 10 2 1 8.59277e-05
2052 2 1 1 10 2 2 7.52569e-05
2052 2 1 1 10 2 3 7.70598e-05
2052 2 1 1 10 2 4 6.61521e-05
2052 2 1 1 10 2 5 6.73827e-05
2052 2 1 1 10 2 6 6.02702e-05
2052 2 1 1 10 2 7 5.46624e-05
2052 2 1 1 10 2 8 5.04973e-05
2052 2 1 1 10 3 1 0.000120372
2052 2 1 1 10 3 2 0.000130304
2052 2 1 1 10 3 3 0.000129733
2052 2 1 1 10 3 4 0.000128963
2052 2 1 1 10 3 5 0.000128733
2052 2 1 1 10 3 6 0.000126342
2052 2 1 1 10 3 7 0.000127552
2052 3 1 1 2 2 0 0.000360902
2052 3 1 1 2 3 0 0.000310385
2052 3 1 1 3 2 0 0.00245747
2052 3 1 1 3 3 0 0.00185447
2052 3 1 1 3 3 1 0.000766919
2052 3 1 1 3 3 2 0.000573798
2052 3 1 1 3 3 3 0.000458411
2052 3 1 1 3 3 4 0.000458411
2052 3 1 1 3 3 5 0.000410584
2052 3 1 1 3 3 7 0.000433514
2052 3 1 1 4 2 0 0.00985273
2052 3 1 1 4 2 1 0.0026659
2052 3 1 1 4 2 2 0.00142586
2052 3 1 1 4 2 3 0.000933436
2052 3 1 1 4 2 4 0.00096732
2052 3 1 1 4 2 8 0.0010136
2052 3 1 1 4 3 0 0.00664047
2052 3 1 1 4 3 1 0.00332982
2052 3 1 1 4 3 2 0.00263408
2052 3 1 1 4 3 3 0.00219288
2052 3 1 1 4 3 4 0.00219288
2052 3 1 1 4 3 5 0.0020031
2052 3 1 1 4 3 6 0.00174483
2052 3 1 1 4 3 7 0.00209465
2052 3 1 1 5 2 0 0.0109255
2052 3 1 1 5 2 1 0.00377434
2052 3 1 1 5 2 2 0.00221934
2052 3 1 1 5 2 3 0.00154128
2052 3 1 1 5 2 4 0.00158953
2052 3 1 1 5 2 5 0.00125301
2052 3 1 1 5 2 6 0.00119592
2052 3 1 1 5 2 7 0.00123353
2052 3 1 1 5 2 8 0.001655
2052 3 1 1 5 3 0 0.00670828
2052 3 1 1 5 3 1 0.00394304
2052 3 1 1 5 3 2 0.00326581
2052 3 1 1 5 3 3 0.00281272
2052 3 1 1 5 3 4 0.00281272
2052 3 1 1 5 3 5 0.00261129
2052 3 1 1 5 3 6 0.00233004
2052 3 1 1 5 3 7 0.00270898
2052 3 1 1 6 2 0 0.012781
2052 3 1 1 6 2 1 0.00538102
2052 3 1 1 6 2 2 0.00341632
2052 3 1 1 6 2 3 0.00248875
2052 3 1 1 6 2 4 0.00255662
2052 3 1 1 6 2 5 0.00207604
2052 3 1 1 6 2 6 0.00199273
2052 3 1 1 6 2 7 0.00204768
2052 3 1 1 6 2 8 0.00264823
2052 3 1 1 6 3 0 0.00727742
2052 3 1 1 6 3 1 0.00486465
2052 3 1 1 6 3 2 0.00418177
2052 3 1 1 6 3 3 0.00370199
2052 3 1 1 6 3 4 0.00370199
2052 3 1 1 6 3 5 0.00348228
2052 3 1 1 6 3 6 0.00316838
2052 3 1 1 6 3 7 0.00358935
2052 3 1 1 7 2 0 0.00768081
2052 3 1 1 7 2 1 0.00386845
2052 3 1 1 7 2 2 0.00263278
2052 3 1 1 7 2 3 0.00200286
2052 3 1 1 7 2 4 0.0020502
2052 3 1 1 7 2 5 0.00171017
2052 3 1 1 7 2 6 0.00165001
2052 3 1 1 7 2 7 0.00168974
2052 3 1 1 7 2 8 0.00211375
2052 3 1 1 7 3 0 0.00408445
2052 3 1 1 7 3 1 0.00306773
2052 3 1 1 7 3 2 0.00272746
2052 3 1 1 7 3 3 0.00247544
2052 3 1 1 7 3 4 0.00247544
2052 3 1 1 7 3 5 0.00235638
2052 3 1 1 7 3 6 0.00218218
2052 3 1 1 7 3 7 0.00241469
2052 3 1 1 8 2 0 0.0113606
2052 3 1 1 8 2 1 0.00685224
2052 3 1 1 8 2 2 0.0050012
2052 3 1 1 8 2 3 0.0039741
2052 3 1 1 8 2 4 0.00405353
2052 3 1 1 8 2 5 0.00347393
2052 3 1 1 8 2 6 0.0033691
2052 3 1 1 8 2 7 0.0034384
2052 3 1 1 8 2 8 0.00415958
2052 3 1 1 8 3 0 0.00563984
2052 3 1 1 8 3 1 0.0047628
2052 3 1 1 8 3 2 0.00438052
2052 3 1 1 8 3 3 0.00407665
2052 3 1 1 8 3 4 0.00407665
2052 3 1 1 8 3 5 0.00392728
2052 3 1 1 8 3 6 0.00370215
2052 3 1 1 8 3 7 0.0040009
2052 3 1 1 9 2 0 0.00201475
2052 3 1 1 9 2 1 0.00153446
2052 3 1 1 9 2 2 0.00122598
2052 3 1 1 9 2 3 0.00103071
2052 3 1 1 9 2 4 0.00104647
2052 3 1 1 9 2 5 0.000928768
2052 3 1 1 9 2 6 0.000906787
2052 3 1 1 9 2 7 0.000921343
2052 3 1 1 9 2 8 0.00106733
2052 3 1 1 9 3 0 0.000915056
2052 3 1 1 9 3 1 0.000899322
2052 3 1 1 9 3 2 0.000864222
2052 3 1 1 9 3 3 0.000830776
2052 3 1 1 9 3 4 0.000830776
2052 3 1 1 9 3 5 0.00081282
2052 3 1 1 9 3 6 0.000784044
2052 3 1 1 9 3 7 0.000821787
2052 3 1 1 10 2 0 6.67013e-05
2052 3 1 1 10 2 1 6.20075e-05
2052 3 1 1 10 2 2 5.35239e-05
2052 3 1 1 10 2 3 4.72201e-05
2052 3 1 1 10 2 4 4.77534e-05
2052 3 1 1 10 2 5 4.36689e-05
2052 3 1 1 10 2 6 4.28799e-05
2052 3 1 1 10 2 7 4.34033e-05
2052 3 1 1 10 2 8 4.84527e-05
2052 3 1 1 10 3 0 2.80764e-05
2052 3 1 1 10 3 1 3.14127e-05
2052 3 1 1 10 3 2 3.13395e-05
2052 3 1 1 10 3 3 3.09731e-05
2052 3 1 1 10 3 4 3.09731e-05
2052 3 1 1 10 3 5 3.07072e-05
2052 3 1 1 10 3 6 3.02078e-05
2052 3 1 1 10 3 7 3.08449e-05
2052 4 1 1 3 2 0 0.00400046
2052 4 1 1 3 2 1 0.000877985
2052 4 1 1 3 3 0 0.00236588
2052 4 1 1 3 3 1 0.000861867
2052 4 1 1 3 3 2 0.000678931
2052 4 1 1 3 3 3 0.000563815
2052 4 1 1 3 3 4 0.000541412
2052 4 1 1 3 3 7 0.00054873
2052 4 1 1 4 2 0 0.0214848
2052 4 1 1 4 2 1 0.00625637
2052 4 1 1 4 2 2 0.00394525
2052 4 1 1 4 2 3 0.00334711
2052 4 1 1 4 2 4 0.00255042
2052 4 1 1 4 2 5 0.00231367
2052 4 1 1 4 3 0 0.0113702
2052 4 1 1 4 3 1 0.00514757
2052 4 1 1 4 3 2 0.00424169
2052 4 1 1 4 3 3 0.0036436
2052 4 1 1 4 3 4 0.00352425
2052 4 1 1 4 3 5 0.00326833
2052 4 1 1 4 3 6 0.0031348
2052 4 1 1 4 3 7 0.00356335
2052 4 1 1 5 2 0 0.0255889
2052 4 1 1 5 2 1 0.00936043
2052 4 1 1 5 2 2 0.00633301
2052 4 1 1 5 2 3 0.00550219
2052 4 1 1 5 2 4 0.00435502
2052 4 1 1 5 2 5 0.00400349
2052 4 1 1 5 2 6 0.00318584
2052 4 1 1 5 2 7 0.00334729
2052 4 1 1 5 2 8 0.00295321
2052 4 1 1 5 3 0 0.0123816
2052 4 1 1 5 3 1 0.00667939
2052 4 1 1 5 3 2 0.00570744
2052 4 1 1 5 3 3 0.00503818
2052 4 1 1 5 3 4 0.00490171
2052 4 1 1 5 3 5 0.00460549
2052 4 1 1 5 3 6 0.00444894
2052 4 1 1 5 3 7 0.00494653
2052 4 1 1 6 2 0 0.0388447
2052 4 1 1 6 2 1 0.0171569
2052 4 1 1 6 2 2 0.012303
2052 4 1 1 6 2 3 0.0109012
2052 4 1 1 6 2 4 0.00890381
2052 4 1 1 6 2 5 0.00827533
2052 4 1 1 6 2 6 0.0067784
2052 4 1 1 6 2 7 0.00707819
2052 4 1 1 6 2 8 0.0063424
2052 4 1 1 6 3 0 0.017454
2052 4 1 1 6 3 1 0.0108836
2052 4 1 1 6 3 2 0.00958316
2052 4 1 1 6 3 3 0.00865222
2052 4 1 1 6 3 4 0.00845858
2052 4 1 1 6 3 5 0.00803365
2052 4 1 1 6 3 6 0.00780643
2052 4 1 1 6 3 7 0.00852232
2052 4 1 1 7 2 0 0.0240709
2052 4 1 1 7 2 1 0.0125941
2052 4 1 1 7 2 2 0.00951566
2052 4 1 1 7 2 3 0.00858169
2052 4 1 1 7 2 4 0.00721007
2052 4 1 1 7 2 5 0.00676747
2052 4 1 1 7 2 6 0.00568921
2052 4 1 1 7 2 7 0.00590805
2052 4 1 1 7 2 8 0.00536815
2052 4 1 1 7 3 0 0.0101194
2052 4 1 1 7 3 1 0.0071874
2052 4 1 1 7 3 2 0.00650158
2052 4 1 1 7 3 3 0.00599007
2052 4 1 1 7 3 4 0.00588147
2052 4 1 1 7 3 5 0.00564045
2052 4 1 1 7 3 6 0.00551001
2052 4 1 1 7 3 7 0.00591731
2052 4 1 1 8 2 0 0.0356277
2052 4 1 1 8 2 1 0.0221301
2052 4 1 1 8 2 2 0.0176298
2052 4 1 1 8 2 3 0.0161865
2052 4 1 1 8 2 4 0.013994
2052 4 1 1 8 2 5 0.0132667
2052 4 1 1 8 2 6 0.0114503
2052 4 1 1 8 2 7 0.0118243
2052 4 1 1 8 2 8 0.0108964
2052 4 1 1 8 3 0 0.0140015
2052 4 1 1 8 3 1 0.0113466
2052 4 1 1 8 3 2 0.0105481
2052 4 1 1 8 3 3 0.00991964
2052 4 1 1 8 3 4 0.0097827
2052 4 1 1 8 3 5 0.00947441
2052 4 1 1 8 3 6 0.00930509
2052 4 1 1 8 3 7 0.00982802
2052 4 1 1 9 2 0 0.00651642
2052 4 1 1 9 2 1 0.00505179
2052 4 1 1 9 2 2 0.00430927
2052 4 1 1 9 2 3 0.00404898
2052 4 1 1 9 2 4 0.00363228
2052 4 1 1 9 2 5 0.00348816
2052 4 1 1 9 2 6 0.00311467
2052 4 1 1 9 2 7 0.00319321
2052 4 1 1 9 2 8 0.00299674
2052 4 1 1 9 3 0 0.00234741
2052 4 1 1 9 3 1 0.0022555
2052 4 1 1 9 3 2 0.00217207
2052 4 1 1 9 3 3 0.00209749
2052 4 1 1 9 3 4 0.00208031
2052 4 1 1 9 3 5 0.00204047
2052 4 1 1 9 3 6 0.00201793
2052 4 1 1 9 3 7 0.00208603
2052 4 1 1 10 2 0 0.000219153
2052 4 1 1 10 2 1 0.000205252
2052 4 1 1 10 2 2 0.0001856
2052 4 1 1 10 2 3 0.000177861
2052 4 1 1 10 2 4 0.000164665
2052 4 1 1 10 2 5 0.00015988
2052 4 1 1 10 2 6 0.000146961
2052 4 1 1 10 2 7 0.000149739
2052 4 1 1 10 2 8 0.000142727
2052 4 1 1 10 3 0 7.32951e-05
2052 4 1 1 10 3 1 8.14382e-05
2052 4 1 1 10 3 2 8.08219e-05
2052 4 1 1 10 3 3 7.98305e-05
2052 4 1 1 10 3 4 7.95608e-05
2052 4 1 1 10 3 5 7.88865e-05
2052 4 1 1 10 3 6 7.84776e-05
2052 4 1 1 10 3 7 7.96521e-05
2053 1 1 1 2 2 1 0.00263257
2053 1 1 1 2 3 1 0.00240217
2053 1 1 1 3 2 1 0.00831354
2053 1 1 1 3 3 1 0.00631297
2053 1 1 1 3 3 2 0.00231155
2053 1 1 1 3 3 3 0.00179545
2053 1 1 1 3 3 4 0.00163666
2053 1 1 1 3 3 5 0.00149807
2053 1 1 1 3 3 6 0.0013575
2053 1 1 1 3 3 7 0.00139558
2053 1 1 1 4 2 1 0.0317658
2053 1 1 1 4 2 2 0.00964193
2053 1 1 1 4 2 3 0.00669487
2053 1 1 1 4 2 4 0.00428594
2053 1 1 1 4 2 5 0.00378599
2053 1 1 1 4 2 6 0.00328192
2053 1 1 1 4 3 1 0.0208198
2053 1 1 1 4 3 2 0.00955551
2053 1 1 1 4 3 3 0.00779935
2053 1 1 1 4 3 4 0.00723601
2053 1 1 1 4 3 5 0.00673404
2053 1 1 1 4 3 6 0.00621416
2053 1 1 1 4 3 7 0.00635612
2053 1 1 1 5 2 1 0.0314643
2053 1 1 1 5 2 2 0.0118914
2053 1 1 1 5 2 3 0.00873402
2053 1 1 1 5 2 4 0.00596185
2053 1 1 1 5 2 5 0.00535711
2053 1 1 1 5 2 6 0.00473438
2053 1 1 1 5 2 7 0.00455104
2053 1 1 1 5 2 8 0.00292513
2053 1 1 1 5 3 1 0.0183732
2053 1 1 1 5 3 2 0.0100676
2053 1 1 1 5 3 3 0.0085432
2053 1 1 1 5 3 4 0.00803647
2053 1 1 1 5 3 5 0.00757693
2053 1 1 1 5 3 6 0.00709248
2053 1 1 1 5 3 7 0.00722566
2053 1 1 1 6 2 1 0.0620168
2053 1 1 1 6 2 2 0.0281359
2053 1 1 1 6 2 3 0.021656
2053 1 1 1 6 2 4 0.0155942
2053 1 1 1 6 2 5 0.0142132
2053 1 1 1 6 2 6 0.0127647
2053 1 1 1 6 2 7 0.0123327
2053 1 1 1 6 2 8 0.00836982
2053 1 1 1 6 3 1 0.0328918
2053 1 1 1 6 3 2 0.0208909
2053 1 1 1 6 3 3 0.0183117
2053 1 1 1 6 3 4 0.0174252
2053 1 1 1 6 3 5 0.0166079
2053 1 1 1 6 3 6 0.015732
2053 1 1 1 6 3 7 0.0159743
2053 1 1 1 7 2 1 0.0396652
2053 1 1 1 7 2 2 0.0211845
2053 1 1 1 7 2 3 0.0170019
2053 1 1 1 7 2 4 0.0128415
2053 1 1 1 7 2 5 0.0118541
2053 1 1 1 7 2 6 0.0108
2053 1 1 1 7 2 7 0.0104818
2053 1 1 1 7 2 8 0.0074678
2053 1 1 1 7 3 1 0.0193048
2053 1 1 1 7 3 2 0.0139898
2053 1 1 1 7 3 3 0.0126228
2053 1 1 1 7 3 4 0.0121359
2053 1 1 1 7 3 5 0.0116792
2053 1 1 1 7 3 6 0.0111814
2053 1 1 1 7 3 7 0.01132
2053 1 1 1 8 2 1 0.0575489
2053 1 1 1 8 2 2 0.0361532
2053 1 1 1 8 2 3 0.0302481
2053 1 1 1 8 2 4 0.0239579
2053 1 1 1 8 2 5 0.0223972
2053 1 1 1 8 2 6 0.0206994
2053 1 1 1 8 2 7 0.0201801
2053 1 1 1 8 2 8 0.0150894
2053 1 1 1 8 3 1 0.0257132
2053 1 1 1 8 3 2 0.0212467
2053 1 1 1 8 3 3 0.0197308
2053 1 1 1 8 3 4 0.0191649
2053 1 1 1 8 3 5 0.0186223
2053 1 1 1 8 3 6 0.018018
2053 1 1 1 8 3 7 0.0181876
2053 1 1 1 9 2 1 0.00945476
2053 1 1 1 9 2 2 0.00735911
2053 1 1 1 9 2 3 0.00650474
2053 1 1 1 9 2 4 0.00548551
2053 1 1 1 9 2 5 0.00521447
2053 1 1 1 9 2 6 0.004911
2053 1 1 1 9 2 7 0.00481633
2053 1 1 1 9 2 8 0.00383861
2053 1 1 1 9 3 1 0.00377354
2053 1 1 1 9 3 2 0.00370776
2053 1 1 1 9 3 3 0.00357665
2053 1 1 1 9 3 4 0.00352135
2053 1 1 1 9 3 5 0.00346545
2053 1 1 1 9 3 6 0.00340009
2053 1 1 1 9 3 7 0.00341875
2053 1 1 1 10 2 1 0.000311108
2053 1 1 1 10 2 2 0.000290591
2053 1 1 1 10 2 3 0.000269145
2053 1 1 1 10 2 4 0.000239414
2053 1 1 1 10 2 5 0.00023084
2053 1 1 1 10 2 6 0.000220925
2053 1 1 1 10 2 7 0.000217764
2053 1 1 1 10 2 8 0.000183242
2053 1 1 1 10 3 1 0.000112796
2053 1 1 1 10 3 2 0.000128433
2053 1 1 1 10 3 3 0.000127965
2053 1 1 1 10 3 4 0.000127443
2053 1 1 1 10 3 5 0.000126785
2053 1 1 1 10 3 6 0.000125879
2053 1 1 1 10 3 7 0.000126151
2053 2 1 1 2 3 1 0.00151314
2053 2 1 1 3 2 1 0.000994719
2053 2 1 1 3 3 1 0.00557846
2053 2 1 1 3 3 2 0.00234433
2053 2 1 1 3 3 3 0.0019241
2053 2 1 1 3 3 4 0.00170402
2053 2 1 1 3 3 5 0.00165491
2053 2 1 1 3 3 7 0.00145813
2053 2 1 1 4 2 1 0.00391573
2053 2 1 1 4 2 2 0.00178589
2053 2 1 1 4 2 3 0.00198655
2053 2 1 1 4 2 4 0.0010874
2053 2 1 1 4 2 5 0.00116016
2053 2 1 1 4 3 1 0.0167008
2053 2 1 1 4 3 2 0.00845939
2053 2 1 1 4 3 3 0.00721279
2053 2 1 1 4 3 4 0.00653506
2053 2 1 1 4 3 5 0.0063812
2053 2 1 1 4 3 6 0.00527382
2053 2 1 1 4 3 7 0.0057542
2053 2 1 1 5 2 1 0.00478235
2053 2 1 1 5 2 2 0.00248031
2053 2 1 1 5 2 3 0.00271435
2053 2 1 1 5 2 4 0.0016235
2053 2 1 1 5 2 5 0.0017164
2053 2 1 1 5 2 6 0.00124579
2053 2 1 1 5 2 7 0.000964381
2053 2 1 1 5 2 8 0.000792689
2053 2 1 1 5 3 1 0.01638
2053 2 1 1 5 3 2 0.00963585
2053 2 1 1 5 3 3 0.00847067
2053 2 1 1 5 3 4 0.00781621
2053 2 1 1 5 3 5 0.0076654
2053 2 1 1 5 3 6 0.0065533
2053 2 1 1 5 3 7 0.0070417
2053 2 1 1 6 2 1 0.0101162
2053 2 1 1 6 2 2 0.00582564
2053 2 1 1 6 2 3 0.00629121
2053 2 1 1 6 2 4 0.00404459
2053 2 1 1 6 2 5 0.00424435
2053 2 1 1 6 2 6 0.00321191
2053 2 1 1 6 2 7 0.00256632
2053 2 1 1 6 2 8 0.00215923
2053 2 1 1 6 3 1 0.0289808
2053 2 1 1 6 3 2 0.0192577
2053 2 1 1 6 3 3 0.0173554
2053 2 1 1 6 3 4 0.0162545
2053 2 1 1 6 3 5 0.0159973
2053 2 1 1 6 3 6 0.0140588
2053 2 1 1 6 3 7 0.0149195
2053 2 1 1 7 2 1 0.00691564
2053 2 1 1 7 2 2 0.00438028
2053 2 1 1 7 2 3 0.00467353
2053 2 1 1 7 2 4 0.00320846
2053 2 1 1 7 2 5 0.00334423
2053 2 1 1 7 2 6 0.00262865
2053 2 1 1 7 2 7 0.0021616
2053 2 1 1 7 2 8 0.00185772
2053 2 1 1 7 3 1 0.0168416
2053 2 1 1 7 3 2 0.0125025
2053 2 1 1 7 3 3 0.0115252
2053 2 1 1 7 3 4 0.0109412
2053 2 1 1 7 3 5 0.0108027
2053 2 1 1 7 3 6 0.00973471
2053 2 1 1 7 3 7 0.0102143
2053 2 1 1 8 2 1 0.0115878
2053 2 1 1 8 2 2 0.00806927
2053 2 1 1 8 2 3 0.00850655
2053 2 1 1 8 2 4 0.00623437
2053 2 1 1 8 2 5 0.0064546
2053 2 1 1 8 2 6 0.00526888
2053 2 1 1 8 2 7 0.00445865
2053 2 1 1 8 2 8 0.00391367
2053 2 1 1 8 3 1 0.0240058
2053 2 1 1 8 3 2 0.0198994
2053 2 1 1 8 3 3 0.0187618
2053 2 1 1 8 3 4 0.0180524
2053 2 1 1 8 3 5 0.0178812
2053 2 1 1 8 3 6 0.0165207
2053 2 1 1 8 3 7 0.0171403
2053 2 1 1 9 2 1 0.00234683
2053 2 1 1 9 2 2 0.00184939
2053 2 1 1 9 2 3 0.00191925
2053 2 1 1 9 2 4 0.00153185
2053 2 1 1 9 2 5 0.00157209
2053 2 1 1 9 2 6 0.00134817
2053 2 1 1 9 2 7 0.00118431
2053 2 1 1 9 2 8 0.00106861
2053 2 1 1 9 3 1 0.00393674
2053 2 1 1 9 3 2 0.00376864
2053 2 1 1 9 3 3 0.00365915
2053 2 1 1 9 3 4 0.00358323
2053 2 1 1 9 3 5 0.00356411
2053 2 1 1 9 3 6 0.00340197
2053 2 1 1 9 3 7 0.00347798
2053 2 1 1 10 2 1 9.00216e-05
2053 2 1 1 10 2 2 7.88424e-05
2053 2 1 1 10 2 3 8.07312e-05
2053 2 1 1 10 2 4 6.93038e-05
2053 2 1 1 10 2 5 7.0593e-05
2053 2 1 1 10 2 6 6.31416e-05
2053 2 1 1 10 2 7 5.72667e-05
2053 2 1 1 10 2 8 5.29032e-05
2053 2 1 1 10 3 1 0.000126106
2053 2 1 1 10 3 2 0.000136512
2053 2 1 1 10 3 3 0.000135914
2053 2 1 1 10 3 4 0.000135107
2053 2 1 1 10 3 5 0.000134866
2053 2 1 1 10 3 6 0.000132362
2053 2 1 1 10 3 7 0.000133629
2053 3 1 1 2 2 0 0.000371729
2053 3 1 1 2 3 0 0.000319696
2053 3 1 1 3 2 0 0.00253643
2053 3 1 1 3 3 0 0.00191405
2053 3 1 1 3 3 1 0.000791558
2053 3 1 1 3 3 2 0.000592233
2053 3 1 1 3 3 3 0.000473139
2053 3 1 1 3 3 4 0.000473139
2053 3 1 1 3 3 5 0.000423775
2053 3 1 1 3 3 7 0.000447442
2053 3 1 1 4 2 0 0.0101978
2053 3 1 1 4 2 1 0.00275926
2053 3 1 1 4 2 2 0.00147579
